ModelType,Symbol,Lags,BatchSize,Epoch,TP,TN,FP,Accuracy,Precision,Recall,FPR,TPR/FPR,F1
LSTM1,^SPX,20,32,90,79,34,79,0.452,0.5,0.5766423357664233,0.6991150442477876,0.8248175182481752,0.535593220338983
LSTM1,^SPX,20,32,99,85,31,82,0.464,0.5089820359281437,0.6204379562043796,0.7256637168141593,0.8549937689157914,0.5592105263157895
LSTM1,^DAX,5,32,0,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,10,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,20,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,30,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,40,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,50,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,60,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,70,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,80,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,90,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,5,32,99,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,10,32,0,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,10,32,10,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,10,32,20,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,10,32,30,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,10,32,40,89,36,79,0.49019607843137253,0.5297619047619048,0.6357142857142857,0.6869565217391305,0.9254068716094032,0.5779220779220781
LSTM1,^DAX,10,32,50,81,47,68,0.5019607843137255,0.5436241610738255,0.5785714285714286,0.591304347826087,0.9784663865546219,0.5605536332179931
LSTM1,^DAX,10,32,60,69,57,58,0.49411764705882355,0.5433070866141733,0.4928571428571429,0.5043478260869565,0.977216748768473,0.5168539325842697
LSTM1,^DAX,10,32,70,57,60,55,0.4588235294117647,0.5089285714285714,0.40714285714285714,0.4782608695652174,0.8512987012987012,0.4523809523809524
LSTM1,^DAX,10,32,80,76,52,63,0.5019607843137255,0.5467625899280576,0.5428571428571428,0.5478260869565217,0.9909297052154196,0.5448028673835126
LSTM1,^DAX,10,32,90,76,53,62,0.5058823529411764,0.5507246376811594,0.5428571428571428,0.5391304347826087,1.0069124423963134,0.5467625899280575
LSTM1,^DAX,10,32,99,77,48,67,0.49019607843137253,0.5347222222222222,0.55,0.5826086956521739,0.9440298507462688,0.5422535211267606
LSTM1,^DAX,20,32,0,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,20,32,10,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,20,32,20,140,0,115,0.5490196078431373,0.5490196078431373,1.0,1.0,1.0,0.7088607594936709
LSTM1,^DAX,20,32,30,113,19,96,0.5176470588235295,0.5406698564593302,0.8071428571428572,0.8347826086956521,0.966889880952381,0.6475644699140402
LSTM1,^DAX,20,32,40,77,39,76,0.4549019607843137,0.5032679738562091,0.55,0.6608695652173913,0.8322368421052633,0.5255972696245734
LSTM1,^DAX,20,32,50,76,45,70,0.4745098039215686,0.5205479452054794,0.5428571428571428,0.6086956521739131,0.8918367346938775,0.5314685314685315
LSTM1,^DAX,20,32,60,88,38,77,0.49411764705882355,0.5333333333333333,0.6285714285714286,0.6695652173913044,0.9387755102040816,0.5770491803278689
LSTM1,^DAX,20,32,70,87,36,79,0.4823529411764706,0.5240963855421686,0.6214285714285714,0.6869565217391305,0.9046112115732369,0.5686274509803922
LSTM1,^DAX,20,32,80,87,30,85,0.4588235294117647,0.5058139534883721,0.6214285714285714,0.7391304347826086,0.8407563025210085,0.5576923076923077
LSTM1,^DAX,20,32,90,98,31,84,0.5058823529411764,0.5384615384615384,0.7,0.7304347826086957,0.9583333333333333,0.608695652173913
LSTM1,^DAX,20,32,99,76,39,76,0.45098039215686275,0.5,0.5428571428571428,0.6608695652173913,0.8214285714285714,0.5205479452054795
LSTM1,^BET,5,32,0,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,10,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,20,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,30,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,40,134,6,102,0.5645161290322581,0.5677966101694916,0.9571428571428572,0.9444444444444444,1.0134453781512607,0.7127659574468086
LSTM1,^BET,5,32,50,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,60,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,70,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,80,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,90,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,5,32,99,104,23,85,0.5120967741935484,0.5502645502645502,0.7428571428571429,0.7870370370370371,0.9438655462184874,0.6322188449848024
LSTM1,^BET,10,32,0,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,10,32,10,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,10,32,20,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,10,32,30,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,10,32,40,98,33,75,0.5282258064516129,0.5664739884393064,0.7,0.6944444444444444,1.008,0.6261980830670927
LSTM1,^BET,10,32,50,103,30,78,0.5362903225806451,0.569060773480663,0.7357142857142858,0.7222222222222222,1.0186813186813188,0.6417445482866043
LSTM1,^BET,10,32,60,106,30,78,0.5483870967741935,0.5760869565217391,0.7571428571428571,0.7222222222222222,1.0483516483516484,0.6543209876543209
LSTM1,^BET,10,32,70,89,40,68,0.5201612903225806,0.5668789808917197,0.6357142857142857,0.6296296296296297,1.0096638655462185,0.5993265993265992
LSTM1,^BET,10,32,80,91,39,69,0.5241935483870968,0.56875,0.65,0.6388888888888888,1.0173913043478262,0.6066666666666667
LSTM1,^BET,10,32,90,88,52,56,0.5645161290322581,0.6111111111111112,0.6285714285714286,0.5185185185185185,1.2122448979591838,0.619718309859155
LSTM1,^BET,10,32,99,94,39,69,0.5362903225806451,0.5766871165644172,0.6714285714285714,0.6388888888888888,1.0509316770186334,0.6204620462046203
LSTM1,^BET,20,32,0,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,20,32,10,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,20,32,20,140,0,108,0.5645161290322581,0.5645161290322581,1.0,1.0,1.0,0.7216494845360826
LSTM1,^BET,20,32,30,118,26,82,0.5806451612903226,0.59,0.8428571428571429,0.7592592592592593,1.1101045296167247,0.6941176470588235
LSTM1,^BET,20,32,40,104,27,81,0.5282258064516129,0.5621621621621622,0.7428571428571429,0.75,0.9904761904761905,0.64
LSTM1,^BET,20,32,50,103,27,81,0.5241935483870968,0.5597826086956522,0.7357142857142858,0.75,0.980952380952381,0.6358024691358024
LSTM1,^BET,20,32,60,82,45,63,0.5120967741935484,0.5655172413793104,0.5857142857142857,0.5833333333333334,1.0040816326530613,0.5754385964912282
LSTM1,^BET,20,32,70,84,45,63,0.5201612903225806,0.5714285714285714,0.6,0.5833333333333334,1.0285714285714285,0.5853658536585366
LSTM1,^BET,20,32,80,86,37,71,0.4959677419354839,0.5477707006369427,0.6142857142857143,0.6574074074074074,0.9344064386317907,0.5791245791245792
LSTM1,^BET,20,32,90,80,42,66,0.49193548387096775,0.547945205479452,0.5714285714285714,0.6111111111111112,0.9350649350649349,0.5594405594405595
LSTM1,^BET,20,32,99,97,28,80,0.5040322580645161,0.5480225988700564,0.6928571428571428,0.7407407407407407,0.9353571428571429,0.61198738170347
LSTM1,^SPX,5,1024,0,0,113,0,0.452,0.0,0.0,1e-06,0.0,0.0
LSTM1,^SPX,5,1024,10,137,1,112,0.552,0.5502008010032097,1.0,0.9911514424778761,1.0089275534927362,0.7098440998419024
LSTM1,^SPX,5,1024,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,30,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,40,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,50,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,60,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,70,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,80,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,90,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,5,1024,99,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,0,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,30,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,40,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,50,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,10,1024,60,137,4,109,0.564,0.5569105668418269,1.0,0.9646027699115044,1.0366961729663529,0.715404238368544
LSTM1,^SPX,10,1024,70,130,5,108,0.54,0.5462184850999223,0.948905109489051,0.9557532123893806,0.9928348627955857,0.6933328677549774
LSTM1,^SPX,10,1024,80,126,9,104,0.54,0.5478260845746692,0.9197080291970803,0.920354982300885,0.9992970613336745,0.6866480315990393
LSTM1,^SPX,10,1024,90,111,18,95,0.516,0.538834948840607,0.8102189781021898,0.8407089646017699,0.9637330065654495,0.6472298390470118
LSTM1,^SPX,10,1024,99,116,15,98,0.524,0.5420560722333828,0.8467153284671532,0.8672576371681416,0.9763134876873898,0.6609681831482073
LSTM1,^SPX,20,1024,0,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,20,1024,10,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,20,1024,20,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,20,1024,30,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,20,1024,40,137,0,113,0.548,0.547999997808,1.0,1.000001,0.9999990000010001,0.7080098767171066
LSTM1,^SPX,20,1024,50,125,8,105,0.532,0.5434782585066162,0.9124087591240876,0.9292045398230089,0.9819245602242532,0.6811984403332371
LSTM1,^SPX,20,1024,60,119,12,101,0.524,0.5409090884504132,0.8686131386861314,0.8938063097345132,0.9718136124415312,0.666666191826086
LSTM1,^SPX,20,1024,70,111,20,93,0.524,0.5441176443915802,0.8102189781021898,0.8230098495575221,0.9844584223843625,0.6510259103554435
LSTM1,^SPX,20,1024,80,111,16,97,0.508,0.5336538435882027,0.8102189781021898,0.8584080796460177,0.9438622460733365,0.6434777801809912
LSTM1,^SPX,20,1024,90,112,17,96,0.516,0.5384615358727811,0.8175182481751825,0.8495585221238938,0.9622859719320915,0.6492748816134603
LSTM1,^SPX,20,1024,99,110,19,94,0.516,0.5392156836312957,0.8029197080291971,0.831859407079646,0.9652108291327189,0.6451608077333503
LSTM1,^DAX,5,1024,0,0,115,0,0.45098039215686275,0.0,0.0,1e-06,0.0,0.0
LSTM1,^DAX,5,1024,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,30,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,40,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,50,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,60,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,70,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,80,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,90,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,5,1024,99,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,0,0,115,0,0.45098039215686275,0.0,0.0,1e-06,0.0,0.0
LSTM1,^DAX,10,1024,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,30,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,40,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,50,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,60,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,70,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,10,1024,80,139,3,112,0.5568627450980392,0.5537848583514547,0.9928571428571429,0.9739140434782609,1.0194504838550515,0.7109969809331803
LSTM1,^DAX,10,1024,90,121,11,104,0.5176470588235295,0.5377777753876544,0.8642857142857143,0.9043488260869565,0.9556994926674566,0.6630132239297806
LSTM1,^DAX,10,1024,99,113,25,90,0.5411764705882353,0.5566502435632993,0.8071428571428572,0.782609695652174,1.0313478885157932,0.6588916432272415
LSTM1,^DAX,20,1024,0,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,20,1024,10,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,20,1024,20,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,20,1024,30,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,20,1024,40,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,20,1024,50,140,0,115,0.5490196078431373,0.5490196056901192,1.0,1.000001,0.9999990000010001,0.7088603000804113
LSTM1,^DAX,20,1024,60,125,19,96,0.5647058823529412,0.5656108571691817,0.8928571428571429,0.8347836086956522,1.069567171128612,0.6925202988777135
LSTM1,^DAX,20,1024,70,110,19,96,0.5058823529411764,0.5339805799321331,0.7857142857142857,0.8347836086956522,0.9412191105931785,0.6358376666447574
LSTM1,^DAX,20,1024,80,80,49,66,0.5058823529411764,0.5479452017264027,0.5714285714285714,0.5739140434782609,0.9956692607927381,0.5594400577049797
LSTM1,^DAX,20,1024,90,86,45,70,0.5137254901960784,0.551282047748192,0.6142857142857143,0.6086966521739131,1.009182015527505,0.5810805805793177
LSTM1,^DAX,20,1024,99,92,32,83,0.48627450980392156,0.5257142827102042,0.6571428571428571,0.7217401304347827,0.9104978778815976,0.5841264884458701
LSTM1,^BET,5,1024,0,0,108,0,0.43548387096774194,0.0,0.0,1e-06,0.0,0.0
LSTM1,^BET,5,1024,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,30,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,40,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,50,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,60,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,70,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,80,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,90,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,5,1024,99,136,1,107,0.5524193548387096,0.5596707795898321,0.9714285714285714,0.9907417407407407,0.9805063534542013,0.7101823019316004
LSTM1,^BET,10,1024,0,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,30,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,40,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,50,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,60,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,70,135,2,106,0.5524193548387096,0.5601659727793943,0.9642857142857143,0.9814824814814815,0.9824787833504579,0.7086609505999844
LSTM1,^BET,10,1024,80,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,10,1024,90,126,9,99,0.5443548387096774,0.5599999975111112,0.9,0.9166676666666667,0.9818171107449701,0.6904104841286787
LSTM1,^BET,10,1024,99,130,8,100,0.5564516129032258,0.5652173888468809,0.9285714285714286,0.925926925925926,1.0028560597725984,0.7027022303874594
LSTM1,^BET,20,1024,0,138,0,108,0.5564516129032258,0.560975607475709,0.9857142857142858,1.000001,0.9857133000009859,0.7150254425893624
LSTM1,^BET,20,1024,10,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,20,1024,20,140,0,108,0.5645161290322581,0.5645161267559834,1.0,1.000001,0.9999990000010001,0.7216490214159613
LSTM1,^BET,20,1024,30,125,11,97,0.5483870967741935,0.5630630605267429,0.8928571428571429,0.8981491481481482,0.9941078769579456,0.6906072585547051
LSTM1,^BET,20,1024,40,111,22,86,0.5362903225806451,0.5634517737895849,0.7928571428571428,0.7962972962962963,0.9956798127343215,0.6587532215484923
LSTM1,^BET,20,1024,50,132,6,102,0.5564516129032258,0.5641025616918695,0.9428571428571428,0.9444454444444444,0.9983182706882175,0.7058818826392201
LSTM1,^BET,20,1024,60,135,8,100,0.5766129032258065,0.5744680826618379,0.9642857142857143,0.925926925925926,1.0414274466869289,0.7199995301691935
LSTM1,^BET,20,1024,70,118,16,92,0.5403225806451613,0.5619047592290249,0.8428571428571429,0.8518528518518519,0.989439832272495,0.674285232359526
